"CompoundID","WT-Fe","WT+Fe","log2fc","pvalue","FDR","VIP","Compound_name","Name","mean_peak","ions","CD_Check","mf","mw","RT","KEGG","High_identical"
"Compound_1333",6734856.65633333,4199361.32466667,0.681477312925683,0.119348796717931,0.221466872433679,0.941565206373857,"Naringenin","Naringenin",4422919.024,"pos",TRUE,"C15H12O5",272.06739,12.969,NA,TRUE
"Compound_1333",6734856.65633333,4199361.32466667,0.681477312925683,0.119348796717931,0.221466872433679,0.941565206373857,"Naringenin","Naringenin",4422919.024,"pos",TRUE,"C15H12O5",272.06739,12.969,"C00509",TRUE
"Compound_1334",4298007.61866667,2404905.49196667,0.837687840050163,0.120924347623377,0.223290760583506,0.966772673592247,"Natalenamide A","Natalenamide A",2940493.666,"pos",FALSE,"C19H25N3O5",375.17769,6.082,NA,TRUE
"Compound_1335",231658413.766667,166707537.333333,0.474679747345966,0.0216580501838231,0.0849354647795438,1.22879645452597,"NCGC00017182-04!3-methoxy-2-phenylfuro[2,3-h]chromen-4-one","NCGC00017182-04!3-methoxy-2-phenylfuro[2,3-h]chromen-4-one",212968041.8,"pos",FALSE,"C18H12O4",292.0721,10.2,NA,FALSE
"Compound_1336",102889756.253333,33238093.3733333,1.6301898213505,0.0115023234232293,0.0644752996583347,1.24821546819762,"NCGC00091427-03!4-methoxy-6-prop-2-enyl-1,3-benzodioxole","NCGC00091427-03!4-methoxy-6-prop-2-enyl-1,3-benzodioxole-isoform1",43754049.55,"pos",FALSE,"C11H12O3",192.07766,7.084,"C10480",TRUE
"Compound_1337",3309562.854,1321232.17306667,1.32475666425091,0.00159071640591297,0.0383348956078851,1.28248828317526,"NCGC00091427-03!4-methoxy-6-prop-2-enyl-1,3-benzodioxole","NCGC00091427-03!4-methoxy-6-prop-2-enyl-1,3-benzodioxole-isoform2",2286264.989,"pos",FALSE,"C11H12O3",160.05154,17.022,"C10480",FALSE
"Compound_1338",2508248817,2843325621,-0.180898857763338,0.148018927766542,0.251200005151248,0.948952984995959,"NCGC00160628-06!2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one","NCGC00160628-06!2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one-isoform1",2289277034,"pos",FALSE,"C27H30O16",610.15019,7.862,NA,FALSE
"Compound_1339",92538261.0766667,112716489.716667,-0.28457669418756,0.235334581588207,0.344283608863582,0.844334287567809,"NCGC00160628-06!2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one","NCGC00160628-06!2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one-isoform2",81459508.68,"pos",FALSE,"C27H30O16",610.15024,8.712,NA,FALSE
"Compound_1340",74503258.8066667,20542432.43,1.85869650976575,0.00173748461015239,0.0385843112211281,1.27513480808976,"NCGC00168812-02_C30H48O3_Olean-12-en-28-oic acid, 3-hydroxy-, (3beta,5xi,9xi,18xi)-","NCGC00168812-02_C30H48O3_Olean-12-en-28-oic acid, 3-hydroxy-, (3beta,5xi,9xi,18xi)--isoform1",29833286.37,"pos",FALSE,"C30H48O3",438.34799,20.027,NA,FALSE
"Compound_1341",43265704.1433333,6777445.30133333,2.67441041283993,0.0614021399296137,0.149486885168955,1.16930950492771,"NCGC00168812-02_C30H48O3_Olean-12-en-28-oic acid, 3-hydroxy-, (3beta,5xi,9xi,18xi)-","NCGC00168812-02_C30H48O3_Olean-12-en-28-oic acid, 3-hydroxy-, (3beta,5xi,9xi,18xi)--isoform2",19687419.53,"pos",FALSE,"C30H48O3",438.34787,21.878,NA,FALSE
"Compound_1342",200579567.666667,750957.8248,8.06122705028476,0.00314246418788542,0.0470554701018125,1.31527588636986,"NCGC00168890-02!6,7-dimethoxy-8-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one","NCGC00168890-02!6,7-dimethoxy-8-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one",66693482.35,"pos",FALSE,"C17H20O10",384.10369,7.675,NA,TRUE
"Compound_1343",29454210.0633333,14189713.8733333,1.05362836302248,0.00262598891344783,0.0436101730269014,1.27294671164535,"NCGC00168940-03_C26H34O12_4-{[(3S,4R,5S)-3-Hydroxy-5-(4-hydroxy-3-methoxyphenyl)-4-(hydroxymethyl)tetrahydro-3-furanyl]methyl}-2-methoxyphenyl beta-D-glucopyranoside","NCGC00168940-03_C26H34O12_4-{[(3S,4R,5S)-3-Hydroxy-5-(4-hydroxy-3-methoxyphenyl)-4-(hydroxymethyl)tetrahydro-3-furanyl]methyl}-2-methoxyphenyl beta-D-glucopyranoside",24955520.14,"pos",FALSE,"C26H34O12",555.22883,7.381,NA,FALSE
"Compound_1344",25619309.3866667,15569525.03,0.718506652162409,0.149874209084367,0.253193486736534,0.954177310385165,"NCGC00169103-03_C19H18O6_Benz[3,4]anthra[1,2-b]oxirene-5,6-dione, 1a,2,3,4,5b,11,11a,11b-octahydro-10,11,11a-trihydroxy-3-methyl-","NCGC00169103-03_C19H18O6_Benz[3,4]anthra[1,2-b]oxirene-5,6-dione, 1a,2,3,4,5b,11,11a,11b-octahydro-10,11,11a-trihydroxy-3-methyl--isoform1",25046539.46,"pos",FALSE,"C19H18O6",324.09831,9.311,NA,FALSE
"Compound_1345",14377550.8066667,9126343.31966667,0.65570910386837,0.0365753008391573,0.110132420948782,1.17991885842638,"NCGC00169103-03_C19H18O6_Benz[3,4]anthra[1,2-b]oxirene-5,6-dione, 1a,2,3,4,5b,11,11a,11b-octahydro-10,11,11a-trihydroxy-3-methyl-","NCGC00169103-03_C19H18O6_Benz[3,4]anthra[1,2-b]oxirene-5,6-dione, 1a,2,3,4,5b,11,11a,11b-octahydro-10,11,11a-trihydroxy-3-methyl--isoform2",12634925.26,"pos",FALSE,"C19H18O6",324.09836,10.807,NA,FALSE
"Compound_1346",87292199.3833333,36228595.25,1.26872387039205,0.00222261304200947,0.0406712895930171,1.2908862436211,"NCGC00169103-03_C19H18O6_Benz[3,4]anthra[1,2-b]oxirene-5,6-dione, 1a,2,3,4,5b,11,11a,11b-octahydro-10,11,11a-trihydroxy-3-methyl-","NCGC00169103-03_C19H18O6_Benz[3,4]anthra[1,2-b]oxirene-5,6-dione, 1a,2,3,4,5b,11,11a,11b-octahydro-10,11,11a-trihydroxy-3-methyl--isoform3",62731802.56,"pos",FALSE,"C19H18O6",324.09836,11.83,NA,FALSE
"Compound_1347",7675043.88266667,5361946.42066667,0.517418195988915,0.143600803142989,0.245946126929981,0.941029541336738,"NCGC00169180-03_C17H24O11_Cyclopenta[c]pyran-4,7-dicarboxylic acid, 1-(beta-D-glucopyranosyloxy)-1,4a,5,6,7,7a-hexahydro-, 4-methyl ester, (1S,4aS,7S,7aS)-","NCGC00169180-03_C17H24O11_Cyclopenta[c]pyran-4,7-dicarboxylic acid, 1-(beta-D-glucopyranosyloxy)-1,4a,5,6,7,7a-hexahydro-, 4-methyl ester, (1S,4aS,7S,7aS)--isoform1",7223551.795,"pos",FALSE,"C17H24O11",426.11187,5.939,NA,FALSE
"Compound_1348",678621316.366667,567357709.166667,0.258348131505907,0.0886075674485118,0.183164998724191,1.00123373066434,"NCGC00169180-03_C17H24O11_Cyclopenta[c]pyran-4,7-dicarboxylic acid, 1-(beta-D-glucopyranosyloxy)-1,4a,5,6,7,7a-hexahydro-, 4-methyl ester, (1S,4aS,7S,7aS)-","NCGC00169180-03_C17H24O11_Cyclopenta[c]pyran-4,7-dicarboxylic acid, 1-(beta-D-glucopyranosyloxy)-1,4a,5,6,7,7a-hexahydro-, 4-methyl ester, (1S,4aS,7S,7aS)--isoform2",675900665.9,"pos",FALSE,"C17H24O11",404.12977,7.473,NA,TRUE
"Compound_1349",21272103.3,12642416.3333333,0.75069045739579,0.195282135347464,0.303382550811296,0.90121769774887,"NCGC00169469-03_C20H34O3_1-Naphthalenecarboxylic acid, decahydro-5-(5-hydroxy-3-methylpentyl)-1,4a-dimethyl-6-methylene-, (1R,4aS,5R,8aS)-","NCGC00169469-03_C20H34O3_1-Naphthalenecarboxylic acid, decahydro-5-(5-hydroxy-3-methylpentyl)-1,4a-dimethyl-6-methylene-, (1R,4aS,5R,8aS)-",12795932.2,"pos",TRUE,"C20H34O3",322.2494,18.47,NA,TRUE
"Compound_1350",82480884.1333333,26120270.0966667,1.65888998224945,0.0252621627301329,0.0908851502476736,1.21448188871087,"NCGC00169701-03_C20H22O6_2(3H)-Furanone, dihydro-3,4-bis[(4-hydroxy-3-methoxyphenyl)methyl]-, (3R,4R)-","NCGC00169701-03_C20H22O6_2(3H)-Furanone, dihydro-3,4-bis[(4-hydroxy-3-methoxyphenyl)methyl]-, (3R,4R)-",61729039.06,"pos",TRUE,"C20H22O6",358.14,8.74,NA,FALSE
"Compound_1351",182604845.066667,142742900.2,0.355306054890145,0.0775752734295966,0.170555565696276,1.01365464742245,"NCGC00169887-02!2-(2-acetyl-3-hydroxy-5-methoxyphenyl)acetic acid","NCGC00169887-02!2-(2-acetyl-3-hydroxy-5-methoxyphenyl)acetic acid-isoform1",175043783.6,"pos",TRUE,"C11H12O5",224.06739,7.478,NA,TRUE
"Compound_1352",147588956.366667,118813091.91,0.312890958754832,0.194277809919642,0.302559967611222,0.931949367179665,"NCGC00169887-02!2-(2-acetyl-3-hydroxy-5-methoxyphenyl)acetic acid","NCGC00169887-02!2-(2-acetyl-3-hydroxy-5-methoxyphenyl)acetic acid-isoform2",121099315.6,"pos",FALSE,"C11H12O5",224.06732,8.854,NA,TRUE
"Compound_1353",11196939.9726667,10385913.7983333,0.108476353594253,0.73581521473791,0.786109304659685,0.454810186451989,"NCGC00180259-02!2-(hydroxymethyl)-6-[4-[(2S,3S)-3-(hydroxymethyl)-5-[(E)-3-hydroxyprop-1-enyl]-7-methoxy-2,3-dihydro-1-benzofuran-2-yl]-2-methoxyphenoxy]oxane-3,4,5-triol","NCGC00180259-02!2-(hydroxymethyl)-6-[4-[(2S,3S)-3-(hydroxymethyl)-5-[(E)-3-hydroxyprop-1-enyl]-7-methoxy-2,3-dihydro-1-benzofuran-2-yl]-2-methoxyphenoxy]oxane-3,4,5-triol",13180900.27,"pos",FALSE,"C26H32O11",502.18141,9.489,NA,FALSE
"Compound_1354",135430250.4,45564910.5066667,1.57155488369106,0.00451156436983727,0.0514811536498934,1.26534774882255,"NCGC00180516-03!2,5-bis(4-hydroxy-3-methoxyphenyl)-3,4-dimethyloxolan-3-ol","NCGC00180516-03!2,5-bis(4-hydroxy-3-methoxyphenyl)-3,4-dimethyloxolan-3-ol",98130064.36,"pos",FALSE,"C20H24O6",342.14519,6.415,NA,FALSE
"Compound_1355",1198120550.66667,1318482409.33333,-0.138105249149122,0.507579778869866,0.591540343795709,0.625869579830545,"NCGC00180525-02!5,7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-3-[3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one","NCGC00180525-02!5,7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-3-[3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",1136255018,"pos",FALSE,"C28H32O16",624.16576,8.417,NA,TRUE
"Compound_1356",703427205.266667,712600684.066667,-0.0186927356752792,0.910216081367597,0.929199731802267,0.214184074143123,"NCGC00180834-02!5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one","NCGC00180834-02!5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one-isoform1",670902480.6,"pos",FALSE,"C21H20O10",432.10348,8.312,NA,FALSE
"Compound_1357",23535840.65,17255758.1733333,0.447781520484938,0.0548526149260039,0.13843400781868,1.15562785059222,"NCGC00180834-02!5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one","NCGC00180834-02!5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one-isoform2",19550381.39,"pos",TRUE,"C21H20O10",432.10359,10.472,NA,FALSE
"Compound_1358",30453912.04,15231583.4866667,0.999561632082734,0.00687745021123805,0.0537534419294129,1.2687215211747,"NCGC00380179-01_C30H46O4_(23E)-5,25-Dihydroxy-4,4-dimethylergosta-8,23-diene-3,22-dione","NCGC00380179-01_C30H46O4_(23E)-5,25-Dihydroxy-4,4-dimethylergosta-8,23-diene-3,22-dione",24869044.4,"pos",TRUE,"C30H46O4",470.33756,18.319,NA,TRUE
"Compound_1359",22973776.62,15412296.4733333,0.575906195107951,0.0328592319789643,0.105194787402536,1.21187531127867,"NCGC00380187-01_C26H32O13_beta-D-Glucopyranoside, 2-methoxy-4-[tetrahydro-3a,6a-dihydroxy-4-(4-hydroxy-3-methoxyphenyl)-1H,3H-furo[3,4-c]furan-1-yl]phenyl","NCGC00380187-01_C26H32O13_beta-D-Glucopyranoside, 2-methoxy-4-[tetrahydro-3a,6a-dihydroxy-4-(4-hydroxy-3-methoxyphenyl)-1H,3H-furo[3,4-c]furan-1-yl]phenyl",23118047.45,"pos",TRUE,"C26H32O13",552.18185,7.509,NA,TRUE
"Compound_1360",19979124.87,418935.3202,5.57562205890971,0.029154313292732,0.0989544210300758,1.24957204717109,"NCGC00380272-01!5,8-dihydroxy-6-methoxy-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one","NCGC00380272-01!5,8-dihydroxy-6-methoxy-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one",9899137.632,"pos",TRUE,"C16H18O11",386.08322,5.258,NA,TRUE
"Compound_1361",182826329.756667,27788099.5533333,2.71793477911595,0.119026268234052,0.221167691224112,1.04378198471205,"NCGC00380360-01!7-methoxy-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one","NCGC00380360-01!7-methoxy-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one",83891398.86,"pos",TRUE,"C16H18O9",354.09348,6.937,NA,TRUE
"Compound_1362",31918756.6133333,34956820.06,-0.131169499366849,0.464999768014257,0.552072258472236,0.621017856178456,"NCGC00380464-01!3-[(2S,3R,4S,5R,6S)-3,4-dihydroxy-6-methyl-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5-hydroxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one","NCGC00380464-01!3-[(2S,3R,4S,5R,6S)-3,4-dihydroxy-6-methyl-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5-hydroxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",31963820.09,"pos",TRUE,"C33H40O21",772.20273,7.391,NA,TRUE
"Compound_1363",6455354.04633333,5996771.39733333,0.106310245921529,0.56983884495962,0.647360894275049,0.504029226972085,"NCGC00380496-01!7-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-5-hydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one","NCGC00380496-01!7-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-5-hydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",5223041.98,"pos",FALSE,"C39H50O24",902.26461,7.173,NA,TRUE
"Compound_1364",24013462.6133333,69466530.903,-1.53247460471353,0.300527717409342,0.413142316615947,0.777954838900657,"NCGC00380552-01_C22H36O3_2(1H)-Naphthalenone, 8-[5-(acetyloxy)-3-methylpentyl]octahydro-4,4,8a-trimethyl-7-methylene-","NCGC00380552-01_C22H36O3_2(1H)-Naphthalenone, 8-[5-(acetyloxy)-3-methylpentyl]octahydro-4,4,8a-trimethyl-7-methylene-",38481414.15,"pos",TRUE,"C22H36O3",348.26485,18.434,NA,TRUE
"Compound_1365",15020110.3833333,12998366.0606667,0.208565132388108,0.374806786274949,0.477544916974561,0.712023231966966,"NCGC00380702-01_C20H22O6_2-Butenoic acid, 2-methyl-, (3aR,4R,5R,9aS,9bR)-2,3,3a,4,5,7,9a,9b-octahydro-4-hydroxy-6,9-dimethyl-3-methylene-2,7-dioxoazuleno[4,5-b]furan-5-yl ester, (2Z)-","NCGC00380702-01_C20H22O6_2-Butenoic acid, 2-methyl-, (3aR,4R,5R,9aS,9bR)-2,3,3a,4,5,7,9a,9b-octahydro-4-hydroxy-6,9-dimethyl-3-methylene-2,7-dioxoazuleno[4,5-b]furan-5-yl ester, (2Z)--isoform1",14940880.12,"pos",FALSE,"C20H22O6",340.12956,7.088,NA,FALSE
"Compound_1366",49876827.9066667,21574682.1133333,1.20903041225215,0.00184262361493333,0.0389463627701817,1.27419426003682,"NCGC00380702-01_C20H22O6_2-Butenoic acid, 2-methyl-, (3aR,4R,5R,9aS,9bR)-2,3,3a,4,5,7,9a,9b-octahydro-4-hydroxy-6,9-dimethyl-3-methylene-2,7-dioxoazuleno[4,5-b]furan-5-yl ester, (2Z)-","NCGC00380702-01_C20H22O6_2-Butenoic acid, 2-methyl-, (3aR,4R,5R,9aS,9bR)-2,3,3a,4,5,7,9a,9b-octahydro-4-hydroxy-6,9-dimethyl-3-methylene-2,7-dioxoazuleno[4,5-b]furan-5-yl ester, (2Z)--isoform2",40723970.22,"pos",FALSE,"C20H22O6",340.12955,8.744,NA,FALSE
"Compound_1367",43947120.6933333,40952241.6533333,0.10182622204908,0.535831927200572,0.616737242941252,0.564144023610874,"NCGC00380702-01_C20H22O6_2-Butenoic acid, 2-methyl-, (3aR,4R,5R,9aS,9bR)-2,3,3a,4,5,7,9a,9b-octahydro-4-hydroxy-6,9-dimethyl-3-methylene-2,7-dioxoazuleno[4,5-b]furan-5-yl ester, (2Z)-","NCGC00380702-01_C20H22O6_2-Butenoic acid, 2-methyl-, (3aR,4R,5R,9aS,9bR)-2,3,3a,4,5,7,9a,9b-octahydro-4-hydroxy-6,9-dimethyl-3-methylene-2,7-dioxoazuleno[4,5-b]furan-5-yl ester, (2Z)--isoform3",44142456.49,"pos",FALSE,"C20H22O6",340.12958,10.119,NA,FALSE
"Compound_1368",187476810.766667,112234847.316667,0.740191476251071,0.025337776662057,0.0909812057749538,1.16884437549068,"NCGC00380702-01_C20H22O6_2-Butenoic acid, 2-methyl-, (3aR,4R,5R,9aS,9bR)-2,3,3a,4,5,7,9a,9b-octahydro-4-hydroxy-6,9-dimethyl-3-methylene-2,7-dioxoazuleno[4,5-b]furan-5-yl ester, (2Z)-","NCGC00380702-01_C20H22O6_2-Butenoic acid, 2-methyl-, (3aR,4R,5R,9aS,9bR)-2,3,3a,4,5,7,9a,9b-octahydro-4-hydroxy-6,9-dimethyl-3-methylene-2,7-dioxoazuleno[4,5-b]furan-5-yl ester, (2Z)--isoform4",171593240.9,"pos",FALSE,"C20H22O6",340.12955,10.999,NA,FALSE
"Compound_1369",8840034.984,2430716.67133333,1.8626703389603,0.0169890223790375,0.0749336877096842,1.25531945980827,"NCGC00380702-01_C20H22O6_2-Butenoic acid, 2-methyl-, (3aR,4R,5R,9aS,9bR)-2,3,3a,4,5,7,9a,9b-octahydro-4-hydroxy-6,9-dimethyl-3-methylene-2,7-dioxoazuleno[4,5-b]furan-5-yl ester, (2Z)-","NCGC00380702-01_C20H22O6_2-Butenoic acid, 2-methyl-, (3aR,4R,5R,9aS,9bR)-2,3,3a,4,5,7,9a,9b-octahydro-4-hydroxy-6,9-dimethyl-3-methylene-2,7-dioxoazuleno[4,5-b]furan-5-yl ester, (2Z)--isoform5",6035259.7,"pos",FALSE,"C20H22O6",340.12957,12.714,NA,FALSE
"Compound_1370",18224370.5933333,12501316.4433333,0.543788964731865,0.107370719377029,0.206732285946505,1.08321666344798,"NCGC00380712-01_C19H18O6_1,3-Cyclobutanedicarboxylic acid, 2,4-bis(4-hydroxyphenyl)-, monomethyl ester","NCGC00380712-01_C19H18O6_1,3-Cyclobutanedicarboxylic acid, 2,4-bis(4-hydroxyphenyl)-, monomethyl ester-isoform1",18336171.5,"pos",TRUE,"C19H18O6",342.10887,7.514,NA,TRUE
"Compound_1371",32106894.57,27431735.6266667,0.227037226567729,0.576300820404611,0.65281335319889,0.40790754717525,"NCGC00380712-01_C19H18O6_1,3-Cyclobutanedicarboxylic acid, 2,4-bis(4-hydroxyphenyl)-, monomethyl ester","NCGC00380712-01_C19H18O6_1,3-Cyclobutanedicarboxylic acid, 2,4-bis(4-hydroxyphenyl)-, monomethyl ester-isoform2",41500419.15,"pos",TRUE,"C19H18O6",342.10885,9.162,NA,TRUE
"Compound_1372",42718160.27,39690902.0533333,0.106041165480147,0.624841829127443,0.697602522315153,0.49042068781674,"NCGC00380712-01_C19H18O6_1,3-Cyclobutanedicarboxylic acid, 2,4-bis(4-hydroxyphenyl)-, monomethyl ester","NCGC00380712-01_C19H18O6_1,3-Cyclobutanedicarboxylic acid, 2,4-bis(4-hydroxyphenyl)-, monomethyl ester-isoform3",53783157.56,"pos",TRUE,"C19H18O6",342.1089,11.391,NA,TRUE
"Compound_1373",25787348.2566667,9424133.84933333,1.45223149195425,0.027155000407462,0.0943974564842136,1.18963933480865,"NCGC00380736-01_C21H30O3_(2E,4E)-5-{(1S,2R,4aS,5S,8S,8aS)-2-[(2E)-2-Buten-2-yl]-5-hydroxy-3,8-dimethyl-1,2,4a,5,6,7,8,8a-octahydro-1-naphthalenyl}-2,4-pentadienoic acid","NCGC00380736-01_C21H30O3_(2E,4E)-5-{(1S,2R,4aS,5S,8S,8aS)-2-[(2E)-2-Buten-2-yl]-5-hydroxy-3,8-dimethyl-1,2,4a,5,6,7,8,8a-octahydro-1-naphthalenyl}-2,4-pentadienoic acid",11360289.03,"pos",FALSE,"C21H30O3",312.20764,19.287,NA,FALSE
"Compound_1374",16947804.6,13347832.2126667,0.344492943812578,0.321332364465558,0.431536604986237,0.767025539761061,"NCGC00380863-01!5-hydroxy-2-methyl-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one","NCGC00380863-01!5-hydroxy-2-methyl-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",15953321.71,"pos",FALSE,"C16H18O9",354.09118,4.78,NA,TRUE
"Compound_1375",15495614.1433333,7732254.97066667,1.00289881868374,0.0126356690394399,0.066238468391137,1.19773073089594,"NCGC00380867-01_C27H46O9_9,12,15-Octadecatrienoic acid, 3-(hexopyranosyloxy)-2-hydroxypropyl ester, (9Z,12Z,15Z)-","NCGC00380867-01_C27H46O9_9,12,15-Octadecatrienoic acid, 3-(hexopyranosyloxy)-2-hydroxypropyl ester, (9Z,12Z,15Z)-",8987158.305,"pos",FALSE,"C27H46O9",531.33821,15.552,NA,FALSE
"Compound_1376",3694979.309,4576701.019,-0.308741762792604,0.27909062496968,0.389850068155391,0.762570139837968,"NCGC00380892-01_C26H30O12_Cyclopenta[c]pyran-4-carboxylic acid, 1,4a,5,7a-tetrahydro-7-(hydroxymethyl)-1-[[6-O-[(2E)-3-(4-hydroxyphenyl)-1-oxo-2-propen-1-yl]-beta-D-glucopyranosyl]oxy]-, methyl ester","NCGC00380892-01_C26H30O12_Cyclopenta[c]pyran-4-carboxylic acid, 1,4a,5,7a-tetrahydro-7-(hydroxymethyl)-1-[[6-O-[(2E)-3-(4-hydroxyphenyl)-1-oxo-2-propen-1-yl]-beta-D-glucopyranosyl]oxy]-, methyl ester-isoform1",4998531.84,"pos",FALSE,"C26H30O12",534.17083,7.507,NA,TRUE
"Compound_1377",45200641.85,49234110.2433333,-0.123314926967688,0.665169385197127,0.730088281084648,0.471728343581789,"NCGC00380892-01_C26H30O12_Cyclopenta[c]pyran-4-carboxylic acid, 1,4a,5,7a-tetrahydro-7-(hydroxymethyl)-1-[[6-O-[(2E)-3-(4-hydroxyphenyl)-1-oxo-2-propen-1-yl]-beta-D-glucopyranosyl]oxy]-, methyl ester","NCGC00380892-01_C26H30O12_Cyclopenta[c]pyran-4-carboxylic acid, 1,4a,5,7a-tetrahydro-7-(hydroxymethyl)-1-[[6-O-[(2E)-3-(4-hydroxyphenyl)-1-oxo-2-propen-1-yl]-beta-D-glucopyranosyl]oxy]-, methyl ester-isoform2",51982571.2,"pos",TRUE,"C26H30O12",534.17106,9.72,NA,TRUE
"Compound_1378",482450706.2,408712471.866667,0.239295276452634,0.173541820125059,0.277174257633463,0.982368664739605,"NCGC00380892-01_C26H30O12_Cyclopenta[c]pyran-4-carboxylic acid, 1,4a,5,7a-tetrahydro-7-(hydroxymethyl)-1-[[6-O-[(2E)-3-(4-hydroxyphenyl)-1-oxo-2-propen-1-yl]-beta-D-glucopyranosyl]oxy]-, methyl ester","NCGC00380892-01_C26H30O12_Cyclopenta[c]pyran-4-carboxylic acid, 1,4a,5,7a-tetrahydro-7-(hydroxymethyl)-1-[[6-O-[(2E)-3-(4-hydroxyphenyl)-1-oxo-2-propen-1-yl]-beta-D-glucopyranosyl]oxy]-, methyl ester-isoform3",534560499.4,"pos",FALSE,"C26H30O12",534.17096,11.151,NA,TRUE
